idx,true_label,true_name,pred_label,pred_name,correct,p_axion,p_cdm,p_no_sub,img_mean,img_std,img_max,img_snr
5470,1,cdm,1,cdm,1,0.1263,0.8724,0.0014,0.0235,0.0870,1.0000,11.50
5471,0,axion,0,axion,1,0.9949,0.0050,0.0001,0.0270,0.0905,1.0000,11.04
5472,1,cdm,1,cdm,1,0.1553,0.8444,0.0003,0.0234,0.0854,1.0000,11.71
5473,0,axion,0,axion,1,0.9653,0.0339,0.0008,0.0188,0.0754,1.0000,13.27
5474,0,axion,0,axion,1,0.8215,0.1784,0.0001,0.0356,0.1137,1.0000,8.80
5475,1,cdm,2,no_sub,0,0.0029,0.1613,0.8358,0.0307,0.1028,1.0000,9.73
5476,2,no_sub,2,no_sub,1,0.0123,0.2686,0.7191,0.0228,0.0834,1.0000,11.99
5477,0,axion,1,cdm,0,0.1911,0.8088,0.0002,0.0283,0.0957,1.0000,10.45
5478,2,no_sub,2,no_sub,1,0.0043,0.1898,0.8059,0.0282,0.0973,1.0000,10.28
5479,0,axion,0,axion,1,0.9979,0.0020,0.0002,0.0371,0.1196,1.0000,8.36
5480,0,axion,1,cdm,0,0.3710,0.6288,0.0002,0.0343,0.1108,1.0000,9.03
5481,2,no_sub,2,no_sub,1,0.0007,0.0360,0.9632,0.0426,0.1394,1.0000,7.17
5482,0,axion,0,axion,1,0.9684,0.0315,0.0001,0.0255,0.0915,1.0000,10.93
5483,0,axion,1,cdm,0,0.1299,0.8696,0.0004,0.0359,0.1151,1.0000,8.69
5484,0,axion,0,axion,1,0.9984,0.0015,0.0001,0.0415,0.1337,1.0000,7.48
5485,0,axion,1,cdm,0,0.4070,0.5929,0.0001,0.0318,0.1047,1.0000,9.55
5486,1,cdm,1,cdm,1,0.0076,0.9493,0.0431,0.0367,0.1186,1.0000,8.43
5487,1,cdm,1,cdm,1,0.1091,0.8907,0.0003,0.0276,0.0953,1.0000,10.50
5488,1,cdm,1,cdm,1,0.2161,0.7837,0.0002,0.0257,0.0868,1.0000,11.52
5489,2,no_sub,2,no_sub,1,0.0016,0.0528,0.9456,0.0279,0.0928,1.0000,10.78
5490,1,cdm,1,cdm,1,0.1678,0.8321,0.0001,0.0293,0.0987,1.0000,10.13
5491,0,axion,1,cdm,0,0.0673,0.9254,0.0073,0.0278,0.0954,1.0000,10.48
5492,0,axion,0,axion,1,0.9985,0.0009,0.0005,0.0462,0.1524,1.0000,6.56
5493,2,no_sub,2,no_sub,1,0.0088,0.2695,0.7216,0.0246,0.0882,1.0000,11.34
5494,1,cdm,1,cdm,1,0.0775,0.9221,0.0004,0.0320,0.1037,1.0000,9.64
5495,0,axion,1,cdm,0,0.1252,0.8741,0.0006,0.0385,0.1243,1.0000,8.05
5496,1,cdm,1,cdm,1,0.0958,0.9039,0.0003,0.0254,0.0910,1.0000,10.98
5497,1,cdm,1,cdm,1,0.1606,0.8393,0.0001,0.0284,0.0958,1.0000,10.43
5498,0,axion,1,cdm,0,0.4341,0.5658,0.0002,0.0295,0.0978,1.0000,10.22
5499,1,cdm,1,cdm,1,0.1088,0.8909,0.0003,0.0324,0.1053,1.0000,9.49
5500,0,axion,0,axion,1,0.9865,0.0134,0.0000,0.0325,0.1063,1.0000,9.40
5501,1,cdm,1,cdm,1,0.3890,0.6109,0.0001,0.0237,0.0854,1.0000,11.71
5502,2,no_sub,2,no_sub,1,0.0040,0.2090,0.7870,0.0338,0.1106,1.0000,9.04
5503,0,axion,0,axion,1,0.9729,0.0270,0.0001,0.0233,0.0853,1.0000,11.73
5504,0,axion,1,cdm,0,0.1503,0.8488,0.0009,0.0438,0.1415,1.0000,7.07
5505,1,cdm,1,cdm,1,0.0499,0.9490,0.0012,0.0410,0.1313,1.0000,7.62
5506,0,axion,0,axion,1,0.9852,0.0147,0.0001,0.0223,0.0819,1.0000,12.21
5507,2,no_sub,2,no_sub,1,0.0046,0.1607,0.8347,0.0257,0.0895,1.0000,11.17
5508,1,cdm,1,cdm,1,0.0208,0.5422,0.4370,0.0227,0.0792,1.0000,12.62
5509,0,axion,0,axion,1,0.9786,0.0213,0.0000,0.0319,0.1056,1.0000,9.47
5510,0,axion,0,axion,1,0.9804,0.0195,0.0001,0.0279,0.0933,1.0000,10.71
5511,0,axion,0,axion,1,0.9261,0.0738,0.0001,0.0222,0.0855,1.0000,11.69
5512,2,no_sub,2,no_sub,1,0.0120,0.2408,0.7472,0.0214,0.0802,1.0000,12.47
5513,2,no_sub,2,no_sub,1,0.0062,0.3715,0.6223,0.0365,0.1188,1.0000,8.42
5514,0,axion,0,axion,1,0.9938,0.0061,0.0001,0.0247,0.0868,1.0000,11.52
5515,0,axion,0,axion,1,0.9985,0.0013,0.0002,0.0436,0.1409,1.0000,7.10
5516,0,axion,0,axion,1,0.9627,0.0373,0.0001,0.0230,0.0828,1.0000,12.08
5517,1,cdm,1,cdm,1,0.0605,0.9390,0.0004,0.0426,0.1370,1.0000,7.30
5518,2,no_sub,2,no_sub,1,0.0019,0.1088,0.8893,0.0423,0.1377,1.0000,7.26
5519,2,no_sub,2,no_sub,1,0.0050,0.2219,0.7731,0.0337,0.1096,1.0000,9.13
5520,0,axion,0,axion,1,0.9702,0.0298,0.0001,0.0477,0.1550,1.0000,6.45
5521,2,no_sub,2,no_sub,1,0.0077,0.2618,0.7305,0.0262,0.0921,1.0000,10.86
5522,2,no_sub,2,no_sub,1,0.0052,0.3259,0.6688,0.0413,0.1340,1.0000,7.46
5523,1,cdm,0,axion,0,0.6092,0.3907,0.0001,0.0253,0.0890,1.0000,11.24
5524,1,cdm,0,axion,0,0.8189,0.1811,0.0001,0.0301,0.0986,1.0000,10.15
5525,1,cdm,1,cdm,1,0.0914,0.9048,0.0038,0.0261,0.0881,1.0000,11.35
5526,1,cdm,1,cdm,1,0.0229,0.5389,0.4383,0.0214,0.0780,1.0000,12.82
5527,2,no_sub,2,no_sub,1,0.0013,0.0658,0.9329,0.0440,0.1443,1.0000,6.93
5528,0,axion,1,cdm,0,0.3749,0.6249,0.0002,0.0438,0.1397,1.0000,7.16
5529,1,cdm,1,cdm,1,0.0528,0.9467,0.0005,0.0489,0.1590,1.0000,6.29
5530,0,axion,1,cdm,0,0.1513,0.8482,0.0005,0.0468,0.1527,1.0000,6.55
5531,1,cdm,1,cdm,1,0.1063,0.8932,0.0006,0.0225,0.0785,1.0000,12.73
5532,2,no_sub,2,no_sub,1,0.0018,0.0746,0.9236,0.0285,0.0968,1.0000,10.33
5533,0,axion,0,axion,1,0.9529,0.0465,0.0006,0.0195,0.0780,1.0000,12.81
5534,1,cdm,1,cdm,1,0.1758,0.8241,0.0001,0.0373,0.1186,1.0000,8.43
5535,2,no_sub,2,no_sub,1,0.0033,0.1705,0.8262,0.0382,0.1233,1.0000,8.11
5536,2,no_sub,2,no_sub,1,0.0057,0.3110,0.6833,0.0369,0.1194,1.0000,8.37
5537,0,axion,0,axion,1,0.9986,0.0008,0.0006,0.0462,0.1527,1.0000,6.55
5538,0,axion,1,cdm,0,0.1799,0.8193,0.0008,0.0222,0.0803,1.0000,12.45
5539,2,no_sub,2,no_sub,1,0.0053,0.2142,0.7805,0.0285,0.0965,1.0000,10.36
5540,1,cdm,1,cdm,1,0.0705,0.9130,0.0165,0.0336,0.1082,1.0000,9.24
5541,2,no_sub,2,no_sub,1,0.0007,0.0359,0.9633,0.0408,0.1330,1.0000,7.52
5542,1,cdm,1,cdm,1,0.1359,0.8638,0.0003,0.0291,0.0974,1.0000,10.27
5543,1,cdm,1,cdm,1,0.1013,0.8971,0.0017,0.0306,0.1018,1.0000,9.82
5544,1,cdm,1,cdm,1,0.0638,0.9333,0.0029,0.0270,0.0940,1.0000,10.64
5545,2,no_sub,2,no_sub,1,0.0053,0.2469,0.7479,0.0286,0.0959,1.0000,10.43
5546,1,cdm,1,cdm,1,0.0754,0.9236,0.0010,0.0312,0.1014,1.0000,9.86
5547,0,axion,1,cdm,0,0.1885,0.8110,0.0005,0.0267,0.0900,1.0000,11.11
5548,2,no_sub,2,no_sub,1,0.0060,0.2203,0.7737,0.0278,0.0958,1.0000,10.44
5549,0,axion,0,axion,1,0.9954,0.0045,0.0001,0.0366,0.1177,1.0000,8.50
5550,1,cdm,1,cdm,1,0.1427,0.8571,0.0002,0.0284,0.0953,1.0000,10.50
5551,1,cdm,2,no_sub,0,0.0075,0.2571,0.7354,0.0296,0.0987,1.0000,10.13
5552,1,cdm,1,cdm,1,0.0847,0.9150,0.0003,0.0368,0.1175,1.0000,8.51
5553,2,no_sub,2,no_sub,1,0.0020,0.0878,0.9102,0.0290,0.0972,1.0000,10.29
5554,1,cdm,1,cdm,1,0.3117,0.6882,0.0001,0.0260,0.0916,1.0000,10.92
5555,2,no_sub,2,no_sub,1,0.0028,0.1972,0.7999,0.0449,0.1468,1.0000,6.81
5556,2,no_sub,2,no_sub,1,0.0016,0.0832,0.9152,0.0438,0.1440,1.0000,6.94
5557,0,axion,0,axion,1,0.9328,0.0670,0.0001,0.0212,0.0811,1.0000,12.33
5558,2,no_sub,2,no_sub,1,0.0083,0.3823,0.6095,0.0273,0.0965,1.0000,10.37
5559,1,cdm,1,cdm,1,0.1090,0.8908,0.0003,0.0246,0.0895,1.0000,11.17
5560,1,cdm,1,cdm,1,0.0402,0.9590,0.0009,0.0379,0.1214,1.0000,8.24
5561,1,cdm,0,axion,0,0.6475,0.3524,0.0001,0.0295,0.0981,1.0000,10.19
5562,0,axion,0,axion,1,0.8832,0.1168,0.0001,0.0249,0.0891,1.0000,11.23
5563,1,cdm,1,cdm,1,0.1563,0.8431,0.0005,0.0240,0.0856,1.0000,11.68
5564,0,axion,0,axion,1,0.9034,0.0965,0.0001,0.0426,0.1378,1.0000,7.25
5565,0,axion,0,axion,1,0.9381,0.0619,0.0001,0.0278,0.0945,1.0000,10.59
5566,1,cdm,1,cdm,1,0.1081,0.8906,0.0013,0.0263,0.0889,1.0000,11.25
5567,0,axion,0,axion,1,0.5198,0.4801,0.0001,0.0334,0.1097,1.0000,9.12
5568,1,cdm,1,cdm,1,0.3937,0.6045,0.0018,0.0195,0.0774,1.0000,12.91
5569,0,axion,0,axion,1,0.9975,0.0024,0.0001,0.0327,0.1062,1.0000,9.41
5570,0,axion,0,axion,1,0.9611,0.0381,0.0009,0.0189,0.0758,1.0000,13.19
5571,2,no_sub,2,no_sub,1,0.0053,0.1580,0.8368,0.0250,0.0874,1.0000,11.44
5572,1,cdm,1,cdm,1,0.0645,0.9353,0.0003,0.0239,0.0837,1.0000,11.95
5573,2,no_sub,2,no_sub,1,0.0068,0.3912,0.6020,0.0295,0.0996,1.0000,10.04
5574,1,cdm,1,cdm,1,0.1709,0.8289,0.0003,0.0229,0.0856,1.0000,11.69
5575,1,cdm,1,cdm,1,0.1751,0.8138,0.0111,0.0206,0.0779,1.0000,12.83
5576,1,cdm,1,cdm,1,0.1107,0.8867,0.0026,0.0302,0.0996,1.0000,10.04
5577,0,axion,0,axion,1,0.9584,0.0415,0.0001,0.0202,0.0761,1.0000,13.13
5578,2,no_sub,2,no_sub,1,0.0022,0.0995,0.8983,0.0372,0.1202,1.0000,8.32
5579,2,no_sub,2,no_sub,1,0.0050,0.2091,0.7859,0.0280,0.0944,1.0000,10.59
5580,1,cdm,1,cdm,1,0.0758,0.9237,0.0005,0.0388,0.1228,1.0000,8.14
5581,2,no_sub,2,no_sub,1,0.0034,0.0998,0.8968,0.0237,0.0840,1.0000,11.91
5582,1,cdm,1,cdm,1,0.0872,0.9124,0.0003,0.0299,0.1006,1.0000,9.94
5583,2,no_sub,2,no_sub,1,0.0143,0.2185,0.7672,0.0201,0.0773,1.0000,12.94
5584,0,axion,0,axion,1,0.9772,0.0227,0.0001,0.0254,0.0870,1.0000,11.49
5585,0,axion,1,cdm,0,0.2969,0.7030,0.0001,0.0315,0.1038,1.0000,9.63
5586,0,axion,0,axion,1,0.9728,0.0271,0.0001,0.0205,0.0758,1.0000,13.20
5587,0,axion,1,cdm,0,0.3419,0.6579,0.0002,0.0311,0.1003,1.0000,9.97
5588,2,no_sub,2,no_sub,1,0.0080,0.4531,0.5390,0.0338,0.1105,1.0000,9.05
5589,0,axion,1,cdm,0,0.1782,0.8215,0.0003,0.0243,0.0844,1.0000,11.85
5590,1,cdm,1,cdm,1,0.0252,0.7045,0.2702,0.0222,0.0779,1.0000,12.83
5591,2,no_sub,2,no_sub,1,0.0041,0.0819,0.9140,0.0211,0.0786,1.0000,12.73
5592,2,no_sub,2,no_sub,1,0.0025,0.1029,0.8947,0.0298,0.1000,1.0000,10.00
5593,1,cdm,1,cdm,1,0.1154,0.8844,0.0002,0.0248,0.0850,1.0000,11.77
5594,2,no_sub,2,no_sub,1,0.0030,0.0806,0.9163,0.0214,0.0786,1.0000,12.72
5595,0,axion,0,axion,1,0.9979,0.0020,0.0001,0.0435,0.1408,1.0000,7.10
5596,1,cdm,1,cdm,1,0.1137,0.8790,0.0073,0.0301,0.0994,1.0000,10.06
5597,0,axion,0,axion,1,0.9924,0.0075,0.0001,0.0284,0.0950,1.0000,10.53
5598,1,cdm,1,cdm,1,0.0172,0.7477,0.2351,0.0268,0.0925,1.0000,10.81
5599,0,axion,0,axion,1,0.6580,0.3419,0.0002,0.0422,0.1357,1.0000,7.37
5600,1,cdm,1,cdm,1,0.3004,0.6995,0.0001,0.0230,0.0855,1.0000,11.69
5601,1,cdm,1,cdm,1,0.2454,0.7545,0.0002,0.0243,0.0886,1.0000,11.29
5602,2,no_sub,2,no_sub,1,0.0023,0.1349,0.8628,0.0405,0.1312,1.0000,7.62
5603,0,axion,0,axion,1,0.9899,0.0101,0.0000,0.0350,0.1139,1.0000,8.78
5604,1,cdm,2,no_sub,0,0.0219,0.4772,0.5009,0.0212,0.0780,1.0000,12.82
5605,1,cdm,1,cdm,1,0.1085,0.8908,0.0007,0.0335,0.1074,1.0000,9.31
5606,2,no_sub,2,no_sub,1,0.0032,0.1068,0.8900,0.0274,0.0933,1.0000,10.72
5607,0,axion,0,axion,1,0.9199,0.0800,0.0001,0.0236,0.0852,1.0000,11.74
5608,1,cdm,1,cdm,1,0.1919,0.8079,0.0002,0.0259,0.0880,1.0000,11.36
5609,0,axion,0,axion,1,0.8322,0.1678,0.0001,0.0384,0.1234,1.0000,8.10
5610,2,no_sub,2,no_sub,1,0.0059,0.1935,0.8005,0.0255,0.0901,1.0000,11.10
5611,1,cdm,1,cdm,1,0.0481,0.9506,0.0012,0.0421,0.1348,1.0000,7.42
5612,0,axion,0,axion,1,0.9981,0.0017,0.0002,0.0387,0.1242,1.0000,8.05
5613,2,no_sub,2,no_sub,1,0.0019,0.1166,0.8815,0.0415,0.1344,1.0000,7.44
5614,1,cdm,1,cdm,1,0.2284,0.7714,0.0001,0.0271,0.0910,1.0000,10.99
5615,2,no_sub,2,no_sub,1,0.0057,0.1830,0.8113,0.0269,0.0916,1.0000,10.92
5616,1,cdm,1,cdm,1,0.1593,0.8405,0.0002,0.0311,0.1012,1.0000,9.88
5617,0,axion,0,axion,1,0.9830,0.0170,0.0000,0.0276,0.0937,1.0000,10.67
5618,2,no_sub,2,no_sub,1,0.0014,0.0788,0.9198,0.0440,0.1444,1.0000,6.92
5619,0,axion,0,axion,1,0.9639,0.0360,0.0000,0.0300,0.1007,1.0000,9.93
5620,2,no_sub,2,no_sub,1,0.0128,0.2834,0.7038,0.0223,0.0828,1.0000,12.08
5621,2,no_sub,2,no_sub,1,0.0037,0.2103,0.7861,0.0399,0.1298,1.0000,7.70
5622,2,no_sub,2,no_sub,1,0.0057,0.2375,0.7568,0.0289,0.0989,1.0000,10.11
5623,2,no_sub,2,no_sub,1,0.0088,0.3677,0.6236,0.0281,0.0963,1.0000,10.39
5624,2,no_sub,2,no_sub,1,0.0073,0.1965,0.7961,0.0250,0.0880,1.0000,11.36
5625,0,axion,0,axion,1,0.9979,0.0018,0.0003,0.0396,0.1277,1.0000,7.83
5626,1,cdm,1,cdm,1,0.2248,0.7749,0.0003,0.0229,0.0849,1.0000,11.78
5627,2,no_sub,1,cdm,0,0.0101,0.5741,0.4157,0.0325,0.1068,1.0000,9.37
5628,0,axion,0,axion,1,0.9956,0.0042,0.0002,0.0321,0.1038,1.0000,9.64
5629,1,cdm,1,cdm,1,0.3618,0.6381,0.0002,0.0265,0.0913,1.0000,10.95
5630,0,axion,1,cdm,0,0.0699,0.9239,0.0062,0.0238,0.0886,1.0000,11.28
5631,1,cdm,1,cdm,1,0.0988,0.9009,0.0003,0.0230,0.0817,1.0000,12.25
5632,0,axion,1,cdm,0,0.0915,0.9065,0.0020,0.0212,0.0774,1.0000,12.91
5633,0,axion,0,axion,1,0.9985,0.0013,0.0002,0.0359,0.1154,1.0000,8.67
5634,2,no_sub,2,no_sub,1,0.0093,0.2911,0.6996,0.0265,0.0911,1.0000,10.98
5635,0,axion,0,axion,1,0.9727,0.0273,0.0001,0.0427,0.1380,1.0000,7.25
5636,0,axion,0,axion,1,0.9962,0.0037,0.0001,0.0369,0.1192,1.0000,8.39
5637,2,no_sub,2,no_sub,1,0.0057,0.3507,0.6435,0.0336,0.1107,1.0000,9.03
5638,1,cdm,1,cdm,1,0.0455,0.9541,0.0003,0.0319,0.1046,1.0000,9.56
5639,1,cdm,1,cdm,1,0.1619,0.8379,0.0002,0.0312,0.1022,1.0000,9.79
5640,2,no_sub,2,no_sub,1,0.0032,0.1229,0.8739,0.0268,0.0912,1.0000,10.97
5641,1,cdm,1,cdm,1,0.0092,0.7489,0.2419,0.0391,0.1256,1.0000,7.96
5642,2,no_sub,2,no_sub,1,0.0012,0.0624,0.9364,0.0405,0.1314,1.0000,7.61
5643,2,no_sub,2,no_sub,1,0.0082,0.3473,0.6445,0.0287,0.0980,1.0000,10.21
5644,2,no_sub,1,cdm,0,0.0076,0.5537,0.4386,0.0360,0.1188,1.0000,8.41
5645,2,no_sub,2,no_sub,1,0.0039,0.1633,0.8329,0.0282,0.0947,1.0000,10.56
5646,1,cdm,1,cdm,1,0.0239,0.9676,0.0085,0.0315,0.1036,1.0000,9.65
5647,0,axion,1,cdm,0,0.1047,0.8919,0.0033,0.0299,0.1005,1.0000,9.95
5648,0,axion,0,axion,1,0.9463,0.0536,0.0000,0.0310,0.1055,1.0000,9.48
5649,2,no_sub,2,no_sub,1,0.0015,0.0477,0.9508,0.0260,0.0885,1.0000,11.30
5650,0,axion,0,axion,1,0.9674,0.0326,0.0000,0.0299,0.0991,1.0000,10.09
5651,1,cdm,1,cdm,1,0.0773,0.9224,0.0003,0.0335,0.1094,1.0000,9.14
5652,2,no_sub,2,no_sub,1,0.0034,0.2045,0.7921,0.0366,0.1188,1.0000,8.42
5653,2,no_sub,2,no_sub,1,0.0032,0.0922,0.9045,0.0255,0.0887,1.0000,11.28
5654,1,cdm,1,cdm,1,0.3764,0.6234,0.0001,0.0263,0.0920,1.0000,10.87
5655,1,cdm,1,cdm,1,0.0355,0.8365,0.1280,0.0249,0.0883,1.0000,11.32
5656,0,axion,1,cdm,0,0.2087,0.7911,0.0002,0.0251,0.0901,1.0000,11.10
5657,0,axion,0,axion,1,0.9074,0.0926,0.0001,0.0285,0.0989,1.0000,10.11
5658,1,cdm,1,cdm,1,0.1037,0.8943,0.0020,0.0225,0.0801,1.0000,12.49
5659,2,no_sub,2,no_sub,1,0.0066,0.2174,0.7759,0.0263,0.0919,1.0000,10.89
5660,0,axion,0,axion,1,0.9720,0.0279,0.0001,0.0209,0.0764,1.0000,13.09
5661,2,no_sub,2,no_sub,1,0.0035,0.2630,0.7335,0.0416,0.1345,1.0000,7.43
5662,0,axion,0,axion,1,0.9772,0.0228,0.0001,0.0231,0.0816,1.0000,12.25
5663,2,no_sub,2,no_sub,1,0.0139,0.3014,0.6847,0.0226,0.0840,1.0000,11.91
5664,2,no_sub,2,no_sub,1,0.0034,0.1287,0.8679,0.0298,0.0983,1.0000,10.17
5665,2,no_sub,2,no_sub,1,0.0017,0.0998,0.8985,0.0436,0.1424,1.0000,7.02
5666,2,no_sub,2,no_sub,1,0.0142,0.3013,0.6845,0.0227,0.0838,1.0000,11.93
5667,0,axion,1,cdm,0,0.1524,0.8473,0.0004,0.0245,0.0859,1.0000,11.63
5668,1,cdm,1,cdm,1,0.0648,0.9349,0.0003,0.0358,0.1143,1.0000,8.75
5669,1,cdm,1,cdm,1,0.2631,0.7368,0.0001,0.0229,0.0836,1.0000,11.96
5670,2,no_sub,2,no_sub,1,0.0009,0.0277,0.9714,0.0266,0.0896,1.0000,11.16
5671,0,axion,0,axion,1,0.7400,0.2599,0.0001,0.0242,0.0829,1.0000,12.06
5672,2,no_sub,2,no_sub,1,0.0047,0.1519,0.8435,0.0245,0.0850,1.0000,11.76
5673,1,cdm,1,cdm,1,0.0883,0.9112,0.0006,0.0312,0.1033,1.0000,9.68
5674,1,cdm,1,cdm,1,0.1847,0.8150,0.0002,0.0320,0.1033,1.0000,9.68
5675,2,no_sub,2,no_sub,1,0.0102,0.2802,0.7096,0.0221,0.0798,1.0000,12.53
5676,0,axion,1,cdm,0,0.0858,0.9055,0.0088,0.0238,0.0845,1.0000,11.83
5677,2,no_sub,2,no_sub,1,0.0024,0.0995,0.8981,0.0305,0.1014,1.0000,9.87
5678,0,axion,0,axion,1,0.9799,0.0200,0.0001,0.0229,0.0828,1.0000,12.07
5679,0,axion,0,axion,1,0.9447,0.0553,0.0000,0.0337,0.1091,1.0000,9.17
5680,2,no_sub,2,no_sub,1,0.0073,0.3772,0.6155,0.0375,0.1217,1.0000,8.22
5681,1,cdm,1,cdm,1,0.0227,0.9097,0.0676,0.0288,0.0955,1.0000,10.47
5682,0,axion,0,axion,1,0.9953,0.0046,0.0001,0.0314,0.1024,1.0000,9.77
5683,1,cdm,1,cdm,1,0.1102,0.8896,0.0002,0.0304,0.1005,1.0000,9.95
5684,0,axion,0,axion,1,0.9909,0.0090,0.0001,0.0251,0.0857,1.0000,11.66
5685,0,axion,1,cdm,0,0.2619,0.7379,0.0002,0.0258,0.0879,1.0000,11.38
5686,2,no_sub,2,no_sub,1,0.0215,0.3581,0.6204,0.0215,0.0816,1.0000,12.25
5687,2,no_sub,2,no_sub,1,0.0042,0.1338,0.8621,0.0266,0.0915,1.0000,10.92
5688,1,cdm,1,cdm,1,0.1838,0.8160,0.0002,0.0358,0.1144,1.0000,8.74
5689,0,axion,0,axion,1,0.9948,0.0051,0.0001,0.0304,0.1001,1.0000,9.99
5690,2,no_sub,2,no_sub,1,0.0050,0.2544,0.7405,0.0325,0.1061,1.0000,9.43
5691,2,no_sub,2,no_sub,1,0.0118,0.4753,0.5129,0.0256,0.0899,1.0000,11.13
5692,1,cdm,1,cdm,1,0.0918,0.9080,0.0002,0.0304,0.1042,1.0000,9.60
5693,1,cdm,1,cdm,1,0.0836,0.8450,0.0714,0.0222,0.0793,1.0000,12.62
5694,0,axion,1,cdm,0,0.1434,0.8559,0.0007,0.0243,0.0858,1.0000,11.65
5695,2,no_sub,2,no_sub,1,0.0037,0.1915,0.8048,0.0325,0.1080,1.0000,9.26
5696,1,cdm,1,cdm,1,0.0730,0.9264,0.0005,0.0374,0.1204,1.0000,8.30
5697,2,no_sub,2,no_sub,1,0.0015,0.0371,0.9614,0.0271,0.0916,1.0000,10.92
5698,1,cdm,1,cdm,1,0.0502,0.9495,0.0003,0.0320,0.1067,1.0000,9.37
5699,2,no_sub,2,no_sub,1,0.0009,0.0378,0.9614,0.0376,0.1221,1.0000,8.19
5700,1,cdm,1,cdm,1,0.0371,0.7660,0.1969,0.0258,0.0878,1.0000,11.38
5701,2,no_sub,2,no_sub,1,0.0027,0.1234,0.8739,0.0362,0.1178,1.0000,8.49
5702,2,no_sub,2,no_sub,1,0.0030,0.1148,0.8822,0.0331,0.1077,1.0000,9.29
5703,2,no_sub,2,no_sub,1,0.0029,0.0826,0.9145,0.0271,0.0925,1.0000,10.81
5704,1,cdm,1,cdm,1,0.1641,0.8351,0.0008,0.0221,0.0830,1.0000,12.05
5705,0,axion,0,axion,1,0.9379,0.0620,0.0001,0.0271,0.0923,1.0000,10.84
5706,2,no_sub,2,no_sub,1,0.0462,0.4573,0.4965,0.0184,0.0741,1.0000,13.50
5707,0,axion,0,axion,1,0.8767,0.1232,0.0001,0.0270,0.0928,1.0000,10.77
5708,1,cdm,1,cdm,1,0.2911,0.7088,0.0001,0.0296,0.0962,1.0000,10.39
5709,1,cdm,1,cdm,1,0.2743,0.7255,0.0001,0.0289,0.0950,1.0000,10.53
5710,0,axion,0,axion,1,0.9443,0.0557,0.0000,0.0295,0.0988,1.0000,10.12
5711,2,no_sub,2,no_sub,1,0.0078,0.2104,0.7817,0.0270,0.0931,1.0000,10.74
5712,0,axion,1,cdm,0,0.0737,0.9210,0.0053,0.0306,0.1036,1.0000,9.65
5713,2,no_sub,2,no_sub,1,0.0039,0.1070,0.8890,0.0217,0.0797,1.0000,12.55
5714,0,axion,0,axion,1,0.6588,0.3411,0.0001,0.0277,0.0967,1.0000,10.34
5715,1,cdm,1,cdm,1,0.0966,0.8983,0.0051,0.0299,0.0983,1.0000,10.17
5716,0,axion,0,axion,1,0.9686,0.0313,0.0001,0.0226,0.0819,1.0000,12.21
5717,0,axion,0,axion,1,0.9426,0.0574,0.0000,0.0307,0.1047,1.0000,9.55
5718,0,axion,0,axion,1,0.9782,0.0217,0.0001,0.0233,0.0830,1.0000,12.05
5719,1,cdm,1,cdm,1,0.1477,0.8521,0.0002,0.0307,0.1004,1.0000,9.96
5720,1,cdm,1,cdm,1,0.1870,0.8128,0.0002,0.0401,0.1264,1.0000,7.91
5721,2,no_sub,2,no_sub,1,0.0051,0.4692,0.5257,0.0458,0.1489,1.0000,6.72
5722,1,cdm,1,cdm,1,0.0562,0.9433,0.0005,0.0387,0.1236,1.0000,8.09
5723,0,axion,0,axion,1,0.9935,0.0065,0.0000,0.0347,0.1124,1.0000,8.90
5724,2,no_sub,2,no_sub,1,0.0077,0.3258,0.6665,0.0280,0.0949,1.0000,10.54
5725,0,axion,1,cdm,0,0.0971,0.8975,0.0054,0.0307,0.1026,1.0000,9.75
5726,1,cdm,1,cdm,1,0.1142,0.8854,0.0003,0.0261,0.0896,1.0000,11.17
5727,1,cdm,1,cdm,1,0.0758,0.9229,0.0012,0.0252,0.0883,1.0000,11.32
5728,2,no_sub,2,no_sub,1,0.0282,0.3951,0.5767,0.0208,0.0799,1.0000,12.51
5729,0,axion,0,axion,1,0.8882,0.1117,0.0001,0.0398,0.1276,1.0000,7.84
5730,0,axion,0,axion,1,0.9273,0.0726,0.0001,0.0221,0.0832,1.0000,12.02
5731,2,no_sub,2,no_sub,1,0.0184,0.4763,0.5054,0.0239,0.0876,1.0000,11.41
5732,1,cdm,1,cdm,1,0.3077,0.6921,0.0001,0.0316,0.1029,1.0000,9.71
5733,1,cdm,1,cdm,1,0.0960,0.9030,0.0011,0.0252,0.0867,1.0000,11.54
5734,2,no_sub,2,no_sub,1,0.0042,0.1201,0.8757,0.0248,0.0876,1.0000,11.41
5735,1,cdm,1,cdm,1,0.1314,0.8683,0.0002,0.0369,0.1185,1.0000,8.44
5736,2,no_sub,1,cdm,0,0.0112,0.6265,0.3623,0.0311,0.1043,1.0000,9.59
5737,1,cdm,1,cdm,1,0.2730,0.7268,0.0001,0.0238,0.0869,1.0000,11.50
5738,0,axion,0,axion,1,0.9984,0.0015,0.0001,0.0433,0.1393,1.0000,7.18
5739,2,no_sub,2,no_sub,1,0.0025,0.1604,0.8370,0.0461,0.1517,1.0000,6.59
5740,0,axion,0,axion,1,0.9975,0.0024,0.0001,0.0322,0.1043,1.0000,9.59
5741,2,no_sub,2,no_sub,1,0.0013,0.0429,0.9559,0.0268,0.0906,1.0000,11.04
5742,1,cdm,1,cdm,1,0.1883,0.8113,0.0004,0.0468,0.1521,1.0000,6.58
